"d_codigo","d_asenta","d_tipo_asenta","d_mnpio","d_estado"
"84325","Corodehuachi","Ranchería","Fronteras","Sonora"
"84325","Cuatro Hermanos","Ranchería","Fronteras","Sonora"
"84325","Cuchuta","Ranchería","Fronteras","Sonora"
"84325","Miguel Sánchez Adame","Ejido","Fronteras","Sonora"
"84325","El Bejucal","Ranchería","Fronteras","Sonora"
"84325","El Borbollón (El Represo)","Ranchería","Fronteras","Sonora"
"84325","El Chapulín","Ranchería","Fronteras","Sonora"
"84325","El Gallo","Ranchería","Fronteras","Sonora"
"84325","El Nogal","Ranchería","Fronteras","Sonora"
"84325","El Pinito","Ranchería","Fronteras","Sonora"
"84325","El Pino","Ranchería","Fronteras","Sonora"
"84325","El Tanque","Ranchería","Fronteras","Sonora"
"84325","La Isla","Ranchería","Fronteras","Sonora"
"84325","La Paloma","Ranchería","Fronteras","Sonora"
"84325","La Perinola","Ranchería","Fronteras","Sonora"
"84325","La Reforma","Ranchería","Fronteras","Sonora"
"84325","Las Pompitas","Ranchería","Fronteras","Sonora"
"84325","Los Baños","Ranchería","Fronteras","Sonora"
"84325","Los Chupaderos","Ranchería","Fronteras","Sonora"
"84325","Los Gavilanes","Ranchería","Fronteras","Sonora"
"84325","Mababi","Ranchería","Fronteras","Sonora"
"84325","Nuevo","Rancho","Fronteras","Sonora"
"84325","San Isidro","Ranchería","Fronteras","Sonora"
"84325","San Miguelito","Ranchería","Fronteras","Sonora"
"84325","La Paloma Campestres","Fraccionamiento","Fronteras","Sonora"
"84325","Cuquiarachi","Ranchería","Fronteras","Sonora"
"84326","Agua Don Pablo","Ranchería","Fronteras","Sonora"
"84326","Buenavista","Ranchería","Fronteras","Sonora"
"84326","Cerro Prieto Dos","Ranchería","Fronteras","Sonora"
"84326","Cerro Prieto Uno","Ranchería","Fronteras","Sonora"
"84326","El Bámori","Ranchería","Fronteras","Sonora"
"84326","El Búfalo","Ranchería","Fronteras","Sonora"
"84326","El Caracol","Ranchería","Fronteras","Sonora"
"84326","El Peñasco","Ranchería","Fronteras","Sonora"
"84326","El Pirito","Ranchería","Fronteras","Sonora"
"84326","El Saucito","Ranchería","Fronteras","Sonora"
"84326","El Toro","Ranchería","Fronteras","Sonora"
"84326","La Boca","Ranchería","Fronteras","Sonora"
"84326","La Ciénega","Ranchería","Fronteras","Sonora"
"84326","La Isla","Ranchería","Fronteras","Sonora"
"84326","La Zapa","Ranchería","Fronteras","Sonora"
"84326","Las Polleras","Ranchería","Fronteras","Sonora"
"84326","Loma Suelta","Ranchería","Fronteras","Sonora"
"84326","Los Álamos","Ranchería","Fronteras","Sonora"
"84326","Los Alisos","Ranchería","Fronteras","Sonora"
"84326","Los Atolillos","Ranchería","Fronteras","Sonora"
"84326","Los Atolillos II","Ranchería","Fronteras","Sonora"
"84326","Magallanes","Ranchería","Fronteras","Sonora"
"84326","Algarrobos","Rancho","Fronteras","Sonora"
"84326","Los Gatos","Rancho","Fronteras","Sonora"
"84326","San Antonio","Ranchería","Fronteras","Sonora"
"84326","San Antonio Dos","Ranchería","Fronteras","Sonora"
"84326","San Joaquín","Ranchería","Fronteras","Sonora"
"84326","San Rafael","Ranchería","Fronteras","Sonora"
"84326","Santa Rosa","Ranchería","Fronteras","Sonora"
"84326","Kilómetro Cuarenta y Siete","Ejido","Fronteras","Sonora"
"84327","Adolfo Ruíz Cortínez","Ranchería","Fronteras","Sonora"
"84327","Ajos del Norte","Ranchería","Fronteras","Sonora"
"84327","Badehuachi","Ranchería","Fronteras","Sonora"
"84327","El Destierro","Ranchería","Fronteras","Sonora"
"84327","El Encino (Milpa los García)","Ranchería","Fronteras","Sonora"
"84327","El Gavilán","Ranchería","Fronteras","Sonora"
"84327","El Güereguito","Ranchería","Fronteras","Sonora"
"84327","El Indito","Ranchería","Fronteras","Sonora"
"84327","El Nacimiento","Ranchería","Fronteras","Sonora"
"84327","El Vadito","Ranchería","Fronteras","Sonora"
"84327","La Amnistía","Ranchería","Fronteras","Sonora"
"84327","La Cueva de Elías","Ranchería","Fronteras","Sonora"
"84327","La Joya","Ranchería","Fronteras","Sonora"
"84327","La Junta","Ranchería","Fronteras","Sonora"
"84327","La Mesa Bonita de Lares","Ranchería","Fronteras","Sonora"
"84327","La Puerta","Ranchería","Fronteras","Sonora"
"84327","La Puerta","Ejido","Fronteras","Sonora"
"84327","Las Angelitas","Ranchería","Fronteras","Sonora"
"84327","Las Anitas","Ranchería","Fronteras","Sonora"
"84327","Las Glorias","Ranchería","Fronteras","Sonora"
"84327","Las Lías","Ranchería","Fronteras","Sonora"
"84327","Los Alisos","Ranchería","Fronteras","Sonora"
"84327","Los Fresnos","Ranchería","Fronteras","Sonora"
"84327","Puente de Fierro","Ranchería","Fronteras","Sonora"
"84327","San Benardino (La Roqueña)","Ranchería","Fronteras","Sonora"
"84328","Abraham Hernández","Ranchería","Fronteras","Sonora"
"84328","Alisos de Batana (Los Alisos)","Ranchería","Fronteras","Sonora"
"84328","Batana (Rancho Nuevo)","Ranchería","Fronteras","Sonora"
"84328","El Álamo","Ranchería","Fronteras","Sonora"
"84328","El Bajadero","Ranchería","Fronteras","Sonora"
"84328","El Capulín","Ranchería","Fronteras","Sonora"
"84328","El Chalet (Las Sandías)","Ranchería","Fronteras","Sonora"
"84328","El Jarazo","Ranchería","Fronteras","Sonora"
"84328","El Paredón Colorado","Ranchería","Fronteras","Sonora"
"84328","El Potrerón","Ranchería","Fronteras","Sonora"
"84328","El Pozo","Ranchería","Fronteras","Sonora"
"84328","El Ranchito","Ranchería","Fronteras","Sonora"
"84328","El Rinconcito","Ranchería","Fronteras","Sonora"
"84328","El Soldado","Ranchería","Fronteras","Sonora"
"84328","El Taraisal","Ranchería","Fronteras","Sonora"
"84328","El Vigía","Ranchería","Fronteras","Sonora"
"84328","La Bellota","Ranchería","Fronteras","Sonora"
"84328","La Bloquera","Ranchería","Fronteras","Sonora"
"84328","La Ciénega","Ranchería","Fronteras","Sonora"
"84328","La Escondida","Ranchería","Fronteras","Sonora"
"84328","La Higuerita","Ranchería","Fronteras","Sonora"
"84328","La Milpa de Copetillo","Ranchería","Fronteras","Sonora"
"84328","La Pera","Ranchería","Fronteras","Sonora"
"84328","La Puerta","Ranchería","Fronteras","Sonora"
"84328","Las Sandías","Ranchería","Fronteras","Sonora"
"84328","Los Alisos","Ranchería","Fronteras","Sonora"
"84328","Los Olmos","Ranchería","Fronteras","Sonora"
"84328","Martín Hernández","Ranchería","Fronteras","Sonora"
"84328","Mesa de la Valdeza","Ranchería","Fronteras","Sonora"
"84328","Milpa Dolores Amaya","Ranchería","Fronteras","Sonora"
"84328","Milpa los Lara","Ranchería","Fronteras","Sonora"
"84328","Minera Pavo Real","Ranchería","Fronteras","Sonora"
"84328","Vado","Ranchería","Fronteras","Sonora"
"84328","Turicachi","Ejido","Fronteras","Sonora"
"84330","Esqueda Centro","Colonia","Fronteras","Sonora"
"84333","Ejidal","Colonia","Fronteras","Sonora"
"84333","INFONAVIT","Colonia","Fronteras","Sonora"
"84333","Gilberto Luna","Colonia","Fronteras","Sonora"
"84333","Laguna","Colonia","Fronteras","Sonora"
"84333","Los Álamos","Colonia","Fronteras","Sonora"
"84334","Minera","Colonia","Fronteras","Sonora"
"84334","El Álamo","Ranchería","Fronteras","Sonora"
"84334","Aterrizaje","Colonia","Fronteras","Sonora"
"84334","La Madrid","Colonia","Fronteras","Sonora"
"84334","Ladrilleras","Colonia","Fronteras","Sonora"
"84334","Lomas Altas","Colonia","Fronteras","Sonora"
"84334","Mesa Bonita","Colonia","Fronteras","Sonora"
"84334","Santa Fe","Colonia","Fronteras","Sonora"
"84334","Sud Pacífico","Colonia","Fronteras","Sonora"
"84335","Del Río","Colonia","Fronteras","Sonora"
"84335","Valle","Colonia","Fronteras","Sonora"
"84336","El Gallo","Colonia","Fronteras","Sonora"
"84336","El Bajío","Colonia","Fronteras","Sonora"
"84340","Las Torres","Colonia","Nacozari de García","Sonora"
"84340","Alamito Bajo","Colonia","Nacozari de García","Sonora"
"84340","Alamito Alto","Colonia","Nacozari de García","Sonora"
"84340","Solidaridad","Colonia","Nacozari de García","Sonora"
"84340","Presidentes","Colonia","Nacozari de García","Sonora"
"84340","Alameda","Colonia","Nacozari de García","Sonora"
"84340","Americana","Colonia","Nacozari de García","Sonora"
"84340","Beltrones","Colonia","Nacozari de García","Sonora"
"84340","Buenos Aires","Colonia","Nacozari de García","Sonora"
"84340","El Asilo","Colonia","Nacozari de García","Sonora"
"84340","El Fortín","Colonia","Nacozari de García","Sonora"
"84340","El Seis","Barrio","Nacozari de García","Sonora"
"84340","Gómez Morín","Colonia","Nacozari de García","Sonora"
"84340","Jesús García","Colonia","Nacozari de García","Sonora"
"84340","Kilómetro Seis","Colonia","Nacozari de García","Sonora"
"84340","La Sirena","Colonia","Nacozari de García","Sonora"
"84340","Las Milpitas","Colonia","Nacozari de García","Sonora"
"84340","Libertad","Colonia","Nacozari de García","Sonora"
"84340","Linda Vista","Colonia","Nacozari de García","Sonora"
"84340","Loma Bonita","Colonia","Nacozari de García","Sonora"
"84340","Los Álamos","Colonia","Nacozari de García","Sonora"
"84340","Los Tres Álamos","Colonia","Nacozari de García","Sonora"
"84340","Luis Donaldo Colosio","Colonia","Nacozari de García","Sonora"
"84340","Magisterial","Colonia","Nacozari de García","Sonora"
"84340","Melchor Ocampo","Colonia","Nacozari de García","Sonora"
"84340","Nuevo","Colonia","Nacozari de García","Sonora"
"84340","Nuevo Horizonte","Colonia","Nacozari de García","Sonora"
"84340","Oaxaca","Colonia","Nacozari de García","Sonora"
"84340","Oposura","Colonia","Nacozari de García","Sonora"
"84340","Rastro Viejo","Colonia","Nacozari de García","Sonora"
"84340","Rodolfo Félix Valdéz","Colonia","Nacozari de García","Sonora"
"84340","Vicente Fox","Colonia","Nacozari de García","Sonora"
"84340","Nacozari de García Centro","Colonia","Nacozari de García","Sonora"
"84340","La Angostura","Zona industrial","Nacozari de García","Sonora"
"84340","Cantera 2","Colonia","Nacozari de García","Sonora"
"84340","Cantera 1","Colonia","Nacozari de García","Sonora"
"84340","Puesta Del Sol","Colonia","Nacozari de García","Sonora"
"84340","Lomas Nuevas","Colonia","Nacozari de García","Sonora"
"84340","Lomas de Nacozari","Colonia","Nacozari de García","Sonora"
"84340","Olas Altas","Colonia","Nacozari de García","Sonora"
"84340","Tepupa","Colonia","Nacozari de García","Sonora"
"84345","El Tajo","Colonia","Nacozari de García","Sonora"
"84346","La Caridad (Fracción G)","Colonia","Nacozari de García","Sonora"
"84346","Los Pilares de Nacozari","Ejido","Nacozari de García","Sonora"
"84346","Satélite Tres","Colonia","Nacozari de García","Sonora"
"84347","El Ranchito","Colonia","Nacozari de García","Sonora"
"84347","El Abanico","Colonia","Nacozari de García","Sonora"
"84347","El Globo","Colonia","Nacozari de García","Sonora"
"84348","Nacozari Viejo","Ejido","Nacozari de García","Sonora"
"84349","Santo Domingo","Ejido","Nacozari de García","Sonora"
"84360","Bavispe","Pueblo","Bavispe","Sonora"
"84363","Cruz de Tamaya","Ranchería","Bavispe","Sonora"
"84363","El Carricito","Ranchería","Bavispe","Sonora"
"84363","El Fuste","Ranchería","Bavispe","Sonora"
"84363","El Jucaral","Ranchería","Bavispe","Sonora"
"84363","La Calera","Ranchería","Bavispe","Sonora"
"84363","La Matancita","Ranchería","Bavispe","Sonora"
"84364","El Batamote","Ranchería","Bavispe","Sonora"
"84364","El Encino","Ranchería","Bavispe","Sonora"
"84364","El Rincón de la Sal","Ranchería","Bavispe","Sonora"
"84364","La Bellota Uno","Ranchería","Bavispe","Sonora"
"84364","La Chaparrosa","Ranchería","Bavispe","Sonora"
"84364","Lote de Sonora","Ranchería","Bavispe","Sonora"
"84365","San Miguelito","Pueblo","Bavispe","Sonora"
"84365","Arroyo la Cañada","Ranchería","Bavispe","Sonora"
"84365","El Agua Caliente","Ranchería","Bavispe","Sonora"
"84365","El Aterrizaje","Ranchería","Bavispe","Sonora"
"84365","El Realito","Ranchería","Bavispe","Sonora"
"84365","El Transval","Ranchería","Bavispe","Sonora"
"84365","La Batea","Ranchería","Bavispe","Sonora"
"84365","La Cueva","Ranchería","Bavispe","Sonora"
"84365","La Laborcita","Ranchería","Bavispe","Sonora"
"84365","La Misión","Ranchería","Bavispe","Sonora"
"84365","La Nopalera","Ranchería","Bavispe","Sonora"
"84365","La Vinata","Ranchería","Bavispe","Sonora"
"84365","Nogahuas","Ranchería","Bavispe","Sonora"
"84365","Ojo de Monte","Ranchería","Bavispe","Sonora"
"84365","Nuevo","Rancho","Bavispe","Sonora"
"84365","Tierras del Callejón","Ranchería","Bavispe","Sonora"
"84366","La Galerita","Rancho","Bavispe","Sonora"
"84366","Callejón de San Francisco","Ranchería","Bavispe","Sonora"
"84366","Casa Blanca","Ranchería","Bavispe","Sonora"
"84366","El Durazno","Ranchería","Bavispe","Sonora"
"84366","El Llano","Ranchería","Bavispe","Sonora"
"84366","El Salto","Ranchería","Bavispe","Sonora"
"84366","La Cañada","Ranchería","Bavispe","Sonora"
"84366","La Cruz","Ranchería","Bavispe","Sonora"
"84366","La Galera","Ranchería","Bavispe","Sonora"
"84366","Las Delicias","Ranchería","Bavispe","Sonora"
"84366","Pueblo Nuevo","Granja","Bavispe","Sonora"
"84366","San Francisco","Ranchería","Bavispe","Sonora"
"84366","San José de la Galera","Ranchería","Bavispe","Sonora"
"84367","Los Otates de Medina","Ranchería","Bavispe","Sonora"
"84370","La Cueva","Ranchería","Bavispe","Sonora"
"84370","Oaxaca","Ranchería","Bavispe","Sonora"
"84373","La Mezcalera","Ranchería","Bavispe","Sonora"
"84373","Los Alisos","Ranchería","Bavispe","Sonora"
"84374","Barrios","Ranchería","Bavispe","Sonora"
"84374","Chinoverachi","Ranchería","Bavispe","Sonora"
"84374","El Membrillo","Ranchería","Bavispe","Sonora"
"84374","El Morado","Ranchería","Bavispe","Sonora"
"84374","La Estrella","Ranchería","Bavispe","Sonora"
"84374","La Mora","Pueblo","Bavispe","Sonora"
"84374","Los Nogales","Ranchería","Bavispe","Sonora"
"84374","Milpillas","Ranchería","Bavispe","Sonora"
"84374","Tafer [Campamento]","Ranchería","Bavispe","Sonora"
"84374","Tasabiri","Ranchería","Bavispe","Sonora"
"84375","La Pita","Ranchería","Bavispe","Sonora"
"84376","El Texano","Ranchería","Bavispe","Sonora"
"84376","Las Mayitas","Ranchería","Bavispe","Sonora"
"84377","Aguaje del Mariscal","Ranchería","Bavispe","Sonora"
"84377","El Toro","Ranchería","Bavispe","Sonora"
"84377","La Vega Azul","Ranchería","Bavispe","Sonora"
"84377","Las Carpitas","Ranchería","Bavispe","Sonora"
"84377","Las Riveras","Ranchería","Bavispe","Sonora"
"84377","Los Caballos","Ranchería","Bavispe","Sonora"
"84377","Pilares de Teras","Ranchería","Bavispe","Sonora"
"84380","Bacerac Centro","Colonia","Bacerac","Sonora"
"84390","Ciénega de Horcones","Ejido","Bacerac","Sonora"
"84390","El Porvenir","Rancho","Bacerac","Sonora"
"84390","El Campito","Ranchería","Bacerac","Sonora"
"84390","La Lluvia","Ranchería","Bacerac","Sonora"
"84390","La Ramada","Ranchería","Bacerac","Sonora"
"84390","La Tinaja","Ranchería","Bacerac","Sonora"
"84390","Las Cuevas Coloradas","Ranchería","Bacerac","Sonora"
"84390","Agua Fría","Ranchería","Bacerac","Sonora"
"84393","Basucumachi","Ranchería","Bacerac","Sonora"
"84393","El Bajío del Oso","Ranchería","Bacerac","Sonora"
"84393","El Molino","Ranchería","Bacerac","Sonora"
"84393","El Ranchito","Ranchería","Bacerac","Sonora"
"84393","La Batea","Ranchería","Bacerac","Sonora"
"84393","La Misión (Tierras de Labor)","Ranchería","Bacerac","Sonora"
"84393","La Palmillera","Ranchería","Bacerac","Sonora"
"84393","Las Ventanitas","Ranchería","Bacerac","Sonora"
"84393","Los Alisos","Ranchería","Bacerac","Sonora"
"84393","Mechapa","Ranchería","Bacerac","Sonora"
"84393","Mechapa","Ejido","Bacerac","Sonora"
"84393","Tamichopa","Ranchería","Bacerac","Sonora"
"84393","Tres Luces","Ranchería","Bacerac","Sonora"
"84393","Teramochi","Ranchería","Bacerac","Sonora"
"84394","El Nogal","Ranchería","Bacerac","Sonora"
"84394","El Quemado","Ranchería","Bacerac","Sonora"
"84394","El Saucito","Ranchería","Bacerac","Sonora"
"84394","La Carrera","Ranchería","Bacerac","Sonora"
"84394","La Joya","Ranchería","Bacerac","Sonora"
"84394","La Venadita","Ranchería","Bacerac","Sonora"
"84394","Las Chivas","Ranchería","Bacerac","Sonora"
"84394","Las Tierritas","Ranchería","Bacerac","Sonora"
"84394","San Juan","Ranchería","Bacerac","Sonora"
"84395","Ciénega Baja","Ranchería","Bacerac","Sonora"
"84395","Dos Cabezas","Ranchería","Bacerac","Sonora"
"84395","El Americano","Ranchería","Bacerac","Sonora"
"84395","El Bonito","Ranchería","Bacerac","Sonora"
"84395","El Borrego","Ranchería","Bacerac","Sonora"
"84395","El Cable","Ranchería","Bacerac","Sonora"
"84395","El Cajón de Elías","Ranchería","Bacerac","Sonora"
"84395","El Caprín","Ranchería","Bacerac","Sonora"
"84395","El Gavilán","Ranchería","Bacerac","Sonora"
"84395","El Medio","Ranchería","Bacerac","Sonora"
"84395","El Pinalito (Fracción Este)","Ranchería","Bacerac","Sonora"
"84395","El Porvenir","Ranchería","Bacerac","Sonora"
"84395","Jaquiverachi","Ranchería","Bacerac","Sonora"
"84395","La Cueva","Ranchería","Bacerac","Sonora"
"84395","La Cueva","Ejido","Bacerac","Sonora"
"84395","La Joya","Ranchería","Bacerac","Sonora"
"84395","Las Águilas","Ranchería","Bacerac","Sonora"
"84395","Las Cantelas","Ranchería","Bacerac","Sonora"
"84395","Las Carboneras","Ranchería","Bacerac","Sonora"
"84395","Las Moctezumas","Ranchería","Bacerac","Sonora"
"84395","Santo Niño","Ranchería","Bacerac","Sonora"
"84395","Siboneyes","Ranchería","Bacerac","Sonora"
"84395","San José de los Pozos","Rancho","Bacerac","Sonora"
"84396","El Huaragua","Ranchería","Bacerac","Sonora"
"84396","La Boquilla","Ranchería","Bacerac","Sonora"
"84396","La Cieneguita","Ranchería","Bacerac","Sonora"
"84396","La Estancia","Ranchería","Bacerac","Sonora"
"84396","La Joya","Ranchería","Bacerac","Sonora"
"84396","Las Higueritas","Ranchería","Bacerac","Sonora"
"84396","San Pedro","Ranchería","Bacerac","Sonora"
"84397","El Leoncito","Ranchería","Bacerac","Sonora"
"84397","La Junta","Ranchería","Bacerac","Sonora"
"84397","San Isidro","Ranchería","Bacerac","Sonora"
"84400","Huachinera Centro","Colonia","Huachinera","Sonora"
"84403","La Calera","Barrio","Huachinera","Sonora"
"84404","Cerrito el Calvario","Barrio","Huachinera","Sonora"
"84405","La Higuera","Barrio","Huachinera","Sonora"
"84406","Bacatete","Barrio","Huachinera","Sonora"
"84407","Tacuba","Barrio","Huachinera","Sonora"
"84415","Juribana","Ranchería","Huachinera","Sonora"
"84427","Aribabi","Ejido","Huachinera","Sonora"
"84440","Nácori Chico","Pueblo","Nácori Chico","Sonora"
"84445","El Sauz","Colonia","Nácori Chico","Sonora"
"84446","Buena Vista","Colonia","Nácori Chico","Sonora"
"84447","Tecoriname","Ejido","Nácori Chico","Sonora"
"84450","La Mesa Tres Ríos","Ejido","Nácori Chico","Sonora"
